"lon" "lat" "anom"
-97.57 33.08 0.907518341358428
-107.17 33.38 1.38143755579522
-86.68 32.47 -0.0815338603361426
-94.95 41.7 -0.773714457459676
-80.58 34.55 0.0618004619439601
-93.62 41.58 -0.589269979166732
-84.55 32.68 0.0262181654175935
-78.72 39.98 -0.655323013153406
-112.28 42.17 -0.686574411055341
-83.18 37.25 1.74681096907754
-77.05 42.67 0.504215870065363
-88.38 40.47 0.237850060300204
-92.3 31.87 -1.43613473329332
-119.63 37.5 0.202474131806874
-86.27 36.22 0.745906500312048
-94.32 35.7 -0.694579402862418
-74.32 42.08 -0.937550973095884
-76.83 35.45 1.56005848896644
-88.92 43.08 -1.14670128057464
-106.77 43.35 1.15127516049428
-101.8 33.58 0.204433099566625
-99.85 31.22 -0.757474027568424
-98.12 47.43 -0.0997878394889977
-99.83 39.38 1.97329201064343
-71.7 43.07 0.538537630640039
-81.6 27.93 -1.43058486588266
-81.2 37.77 0.921989203668006
-118.6 34.08 0.984838494662523
-78.75 41.42 -0.408567655999186
-89.35 40.53 -0.692631906306949
-94.88 33.48 0.208289082991295
-93.52 32.7 -0.459174803392095
-94.95 34.13 -0.00511572767398888
-97.2 41.1 0.744790609072657
-78.83 36.15 0.472571486127642
-124.28 47.3 -0.146885888310584
-85.5 37.25 0.973365599278636
-93.08 31.77 -0.746014642660616
-91.72 32.1 -0.800866535449076
-96.87 40.58 0.237143147621127
-122.03 37.18 0.928906116158721
-96.95 29.47 -0.426892947300546
-110.4 40.17 -0.700462467257554
-78.63 41.8 -1.48810229276722
-72.55 42.62 -0.840794595568036
-96.68 34.22 -0.024161532869611
-115.53 34.93 -1.45700660384776
-81.12 40.57 -1.98465222118414
-99.73 30.07 -0.956282930156963
-122.53 40.62 0.109118975209002
-97.7 39.13 -0.11596298569314
-114.85 39.28 -0.717973764874666
-95.18 32.58 0.166401431980267
-77.58 40.73 -0.80695150693207
-111.72 45.35 0.786703321633789
-97.07 35.1 -0.34889147635389
-112.87 34.47 -0.448793526075866
-95.53 38.58 0.242850183952139
-88.23 43.02 -1.69361784381259
-74.33 42.6 -0.792356275907317
-82.42 34.93 0.121238787267714
-72.7 42.12 -1.14962667429746
-89.02 32.37 -0.757685717548414
-76.75 39.92 -0.0228343481825336
-109.82 34.05 0.106573699601583
-119.53 47.3 0.343672292991351
-122.3 40.5 0.195504767279861
-97.33 28.23 -0.649910803103582
-109.58 31.35 -1.02435151056961
-89.78 32.32 -0.428190335149099
-85.68 32.83 0.782614078253283
-95.55 29.25 -0.640616465603147
-118.17 33.8 0.468683771017049
-123.08 43.65 -0.498899510924918
-117.85 33.77 -0.0107792869508353
-74.95 38.95 -0.0448645475166427
-108.97 45.48 1.07237454025503
-101.27 43.17 2.15244740872931
-82.47 39.27 0.899666629843163
-119.3 46.3 0.644746180046169
-111.85 40.77 -0.302418154909819
-99.37 31.38 -0.543047116415003
-107.22 46.3 1.03522675056015
-93.65 42 -1.00148840898737
-80.08 37.38 1.03191307286072
-94.07 44.97 0.844279364139191
-108.35 39.1 -0.865772733457005
-98.7 47.85 2.47250882545862
-109.37 44.33 -1.06154975287286
-94.72 32.47 -0.417849566406051
-111.1 33.3 -0.727282431197685
-94.35 32.53 -0.351439169799252
-98.73 44 3.20007677924082
-92.03 39.8 -1.06579931017529
-98.47 32.67 0.632430677825087
-109.87 34.8 -0.791718566659203
-111.57 48.67 -0.460581888454773
-82.8 30.5 1.52540854403083
-93.58 30.2 -1.34365189724917
-91.43 33.52 -1.26175870659267
-107.38 45.13 -0.713668336517625
-90.48 33.18 0.0897124700483631
-90.58 36.43 -0.105385752999037
-112.65 38.3 -0.652299400247516
-97.78 41.08 0.00494847630972384
-88.6 42.25 -1.3962550827446
-122.27 37.87 0.536331785506699
-79.38 40.12 0.417360094027322
-76.2 36.9 0.581207499754956
-115.88 42.38 0.410648734273971
-85.92 31.17 0.150409430778914
-96.17 39.5 0.429200391845776
-81.18 35.27 1.39906973693194
-96.02 41.37 0.645904823367822
-92.8 33.22 0.309115518365351
-116.17 33.63 -0.650233833018544
-72.98 41.37 -1.2365323712714
-117.27 34.13 -0.820242710842266
-97.65 29.67 -0.554480226446151
-122.43 47.25 -0.333131165233858
-87.12 33.12 -0.429127975101549
-111.87 38.95 -0.253422651360873
-100.3 48.62 0.241373116693138
-100.13 36.43 -0.296893079622961
-103.88 42.68 0.404624355659517
-76.13 39.35 0.00707846260100461
-100.73 39.47 -0.0202478187933582
-106.57 35.28 -0.761726600354436
-76.7 39.63 -0.450646082785475
-91.82 44.17 -0.208128104465216
-71.95 42.85 -0.0703304030244184
-93.32 37.95 -0.643919584782146
-76.97 38.53 -0.156093997365794
-82.15 33.92 -0.0557261289186333
-100.07 47.03 0.36909446871813
-105.52 40.38 -1.04707513497689
-102.62 38.08 -0.473159476806685
-98.42 31.67 -0.700750511179247
-73.12 41.8 -1.25959009815086
-99.35 35.87 0.546623248203733
-86.32 31.95 0.293501045486779
-112.58 38.6 0.0225781744647519
-84.12 44.67 0.314377976082655
-97.57 38.82 0.202096754289585
-84.02 34.55 -0.652463904341095
-73.3 41.72 -1.58125457358851
-121.62 39.75 0.80377154056573
-103.32 43.48 1.17714739514415
-82.57 32.18 -0.860688466722432
-119.07 34.35 0.93826803073068
-92.58 34.17 -0.141419565307671
-84.6 42.78 -2.14468808018684
-99.93 31.5 -0.985453489527373
-85.5 45.75 -0.875021181764304
-73.07 42.45 -1.13394653496169
-93.42 32.82 -0.413884485095522
-93.77 32.55 -0.859934774010681
-116.77 33.23 -0.368443722243281
-97.93 29.02 -0.300760234271661
-110.45 34.05 0.045364535703534
-81.17 27.4 -0.907553366805351
-89.8 34.4 -0.970442794583463
-123.33 40.37 0.286868888238422
-105.52 39.75 -1.17663940845329
-112.72 32.88 -0.0775111197602953
-95.97 38.52 0.409649065931458
-96.27 47.88 1.16142739120863
-103.72 44.38 1.61409999509255
-81.12 36.5 0.163513544942369
-123.78 46.68 0.241859414111643
-92.2 39.47 -0.905636194643192
-115.88 47.5 0.118934739490551
-95.25 48.23 1.62596060750597
-101.18 38.9 0.690142329730916
-104.25 46.07 1.37103970413348
-96.07 31.47 -0.760480005365394
-96.82 38.42 1.5054277507154
-100.23 39.07 0.827797840506921
-96.27 46.48 2.2422214864195
-120.18 39.82 1.57381150018526
-107.3 35.3 0.4399104247424
-72.08 42.05 -0.403249495342
-92.67 30.2 -0.888855657118487
-123.52 46.77 0.279593827237633
-91.32 36.7 -0.717917194278616
-79.22 41.33 -0.731060621972814
-71.42 42.08 0.465539767414031
-102.97 41.42 0.926747125119468
-95.7 33.38 0.915116522358151
-112.87 42.78 -0.331570572807873
-85.87 45.97 -1.00983469854539
-99.43 48.28 0.578268136565626
-86.55 33.55 -0.433703976332416
-99.83 28.68 -1.19175335114557
-82.23 34.4 -0.150241953521741
-82.98 33.3 1.78894745647644
-90.38 32.9 -0.115169863141236
-97.32 31.08 -0.572990021307423
-85.12 34.45 -0.105584867529022
-91.42 31.53 -0.666790535092091
-86.93 32.65 -0.389936635780703
-77.73 42.95 1.04869902950482
-121.57 40.53 0.453345761646046
-97.3 36.28 -0.499839029972933
-122.63 41.72 0.59747957151961
-96.65 34.47 0.457431958033783
-71.45 44.27 0.256615238182546
-112.53 42.92 -0.369881304626316
-121.65 37.33 -1.06231501465416
-122.38 48.43 -0.355521040233805
-82.62 38.45 0.844421148966058
-97.45 27.58 -1.35224478397309
-101.45 31.88 -0.208400691077701
-83.33 30.87 0.0266770303690352
-111.45 34.32 -0.682210422066594
-105.77 35.58 0.049763946276757
-107.08 48.4 1.44611030543474
-83.52 39.9 -0.0873940930987503
-91.92 42.47 0.101939392388174
-97.38 28.63 -0.364412464780927
-80.87 34.13 0.907677064773794
-111.88 31.92 1.24868974866461
-85.37 34.48 0.476276648526522
-106.18 39.92 -0.869214929999068
-108.38 43.02 -0.612101871525286
-94.2 45.08 0.469255692468841
-77.68 36.15 -0.19853064015691
-111.3 42.32 -0.377645869439541
-86.63 31.83 0.752749787620221
-73.53 41.3 -0.368915252927641
-94.53 44.65 0.614535126365484
-95.85 47.83 1.63755726695932
-86.35 40.75 0.276433999128595
-85.55 31.8 -0.659153691572982
-119.1 48.43 0.0560686335206756
-112.83 32.45 0.00117594881340269
-79.45 35.72 0.384592568936907
-87.27 31.72 -0.710924593436357
-108.8 48.82 1.22624155776502
-122.97 43.37 -0.797610441718356
-102.4 48.55 1.4269406360834
-96.7 48.08 0.556351888029073
-98.4 31.22 -0.3328377853353
-96.22 40.37 -0.169035097614655
-118.18 34.95 -0.248008403258302
-94 36.95 -0.511145306784256
-88.95 38.63 -0.582031054463896
-87.02 39.38 0.906792591562047
-96.92 42.75 0.989729441496815
-97.95 29.87 -0.49548996508779
-83.93 37.9 0.89228504667049
-109.47 46 0.483994480673013
-109.23 48.58 -0.420169584459889
-93.83 34.23 -0.191893697536677
-119.65 36.3 -0.201557386265373
-120.85 37.48 -0.456157949095152
-91.72 29.95 -1.53663590963794
-95.67 31.75 -0.628859117961726
-111.62 34.4 -0.575727301370096
-91.18 34.88 -0.536261803162158
-96 38.37 1.3176123439934
-83.53 31.5 -1.20543613543663
-88.88 46.18 -0.456308211334126
-92.73 35.13 -0.134952051843862
-75.12 43.07 -0.76983097293758
-110.27 40.32 -0.716891094636493
-110.37 39.57 -0.517013646457823
-91.48 44.87 0.231472626062275
-118.6 34.25 0.715809987298928
-97.73 42.03 0.412625355232388
-122.27 47.13 -0.044328662451182
-91.08 37.4 -0.0689099510454422
-99.17 30.63 -0.964387424497741
-76.87 40.77 -0.0317544280930321
-121.93 37.12 1.13582355521161
-96.75 40.3 0.502698919107257
-105.78 33.17 0.627561139671553
-93.82 35.48 -0.0547268589223365
-94.8 29.3 -0.532862523132387
-102.97 36.9 -1.00608598358989
-121.57 37 0.410383364963945
-92.55 40.1 -0.565953130278843
-93.1 32.12 -0.840513920219995
-97.62 37.03 -0.825351721221155
-87.75 41.78 -2.12271902519003
-71.93 41.8 -0.136899700357868
-89.98 42.1 -1.05640249333484
-96.8 32.08 0.0699962817451479
-74.05 41.85 -0.674528862398543
-84.85 34.92 0.315411072402599
-82.1 38.28 2.07186221737227
-99.13 41.42 1.47724545694332
-122.92 46.15 0.138334789252531
-97.87 36.42 -0.231768936506914
-94.9 44.12 0.17193957002428
-117.98 47.3 0.294589351621593
-85.85 41.23 -1.30828354296188
-101.62 36.6 1.25577261853145
-121.53 46 0.470048520006716
-97.97 26.15 -0.693667709967359
-112.25 48.32 -1.08726068787562
-108 36.83 -0.371019756086114
-99.37 46.03 0.906882942852235
-106.42 41.7 0.335668877718739
-89.73 43.28 -1.33896784164393
-113.98 45.83 1.04632057520754
-73.1 43.25 -0.920211000115984
-74.08 41.85 -0.360538584058748
-87.32 35.27 -0.0370659666538736
-91.8 42.85 0.963752452101604
-90.47 37.18 -0.167300829372692
-73.63 40.73 -0.0987890211133608
-90.52 32.2 -0.988274501773135
-93.15 36.27 0.226179203695836
-72.9 43.23 -1.0206887754812
-90.72 35 -0.060921078694486
-82.03 34.5 -0.0168120024716519
-89.08 32.33 -1.00164071010011
-76.18 35.45 2.32553378697938
-95.13 31.05 -0.0313804247900951
-85.62 34.57 0.553237737838893
-87.72 31.65 -0.767992081050167
-100.12 40.12 0.93353900249335
-90.15 31.8 -0.549930396271491
-99.87 43.38 3.3352714986243
-123.35 45.32 -0.47673356088026
-96.83 40.83 0.282828039368366
-112.52 39.38 0.156604822097509
-101.57 46.03 1.6112063591556
-105.97 35.17 -0.803284340720867
-102.55 44.7 1.65369767473635
-80.58 35.42 0.841270268554935
-110.08 34.5 -0.53589143078959
-111.73 42.58 -0.627284271836905
-89.03 42.67 -1.15627573724852
-105.63 41.83 0.398689794085548
-100.87 46.75 0.401579114019524
-104.68 34.95 -0.390530662665146
-98.72 43.72 3.49633100191373
-73.1 42.65 -1.63827461726511
-96.1 38.85 -0.296800010847319
-90.93 36.13 0.333630490820089
-117.78 41.57 0.0610838644400702
-84.78 35.22 0.0121051456644949
-109.78 48.25 -0.213166719136086
-116.12 44.9 0.679889558282302
-120.8 35.87 0.159890076745122
-85.7 45.02 0.156414136906485
-93.07 41.7 -0.296705472034088
-95.43 37.92 -0.251444310617525
-89.53 34.38 -0.168152176921019
-82.8 39.8 -0.291263201591109
-77.72 39.12 -0.387659358351161
-98.1 45.17 1.37321849041218
-100.67 47.83 0.248223685334513
-81.28 29.02 -1.52756022731596
-87.23 32.3 -0.349847887823619
-100.97 40.52 1.79131352473237
-91.08 35.9 0.3491064084568
-87.88 37.95 -0.362728624642508
-76.62 37.02 0.546544442949045
-124.08 46.77 -0.337764918572574
-103.45 44.73 2.27117793510157
-117.07 43.73 0.259213084747218
-94.85 29.27 -1.20851167362155
-92.8 39.43 -0.316092475023863
-75.23 39.88 0.466445649711905
-93.43 36.33 -0.345566024481529
-73.98 43.7 -0.922110870490538
-93.23 44.1 -0.490410178475658
-107.62 43.3 0.458827791055967
-112.1 37.62 0.0175793041552039
-111.6 31.58 0.434828560251136
-96.9 29.68 -0.61411454488242
-120.18 48.47 -0.398557211271688
-102.73 39.3 -0.321219991068028
-71.43 42.13 0.0952249637507502
-80 40.67 0.185430443387725
-85.02 39.42 -1.35249188806686
-92.25 42.82 -0.126667037600092
-92.8 45.05 0.495963229490116
-94.87 40.35 -0.564217001907304
-109.87 31.92 -1.05899381902753
-103.47 43.43 0.682620655125614
-84.38 40.55 -1.37126613897776
-98.58 33.08 1.09683889907115
-89.52 37.3 -0.421423836537835
-97.9 47.6 -0.125815872026144
-96.6 39.2 0.0491339100938246
-72.82 41.65 -0.980276681414928
-124.15 40.23 0.394512241062484
-77.48 37.77 -0.0328741026163624
-103.5 44.07 2.53125791909385
-71.98 44.65 0.744259222188314
-81.53 29.75 0.290103720842924
-95.75 38.25 0.0603945249350582
-85.25 34.02 0.789863315839154
-75.87 43.97 -0.438170486356619
-86.87 33.1 0.232198517658073
-118.38 33.93 0.888682463144061
-72.85 44.18 0.26447954972537
-79.63 36.35 1.30579383800445
-89.05 46.05 0.206953160605075
-97.02 38.35 0.893712846603482
-99.83 39.7 0.869708483340083
-82.58 27.48 1.05215964771046
-85.95 46.28 -1.18407067099369
-93.47 35.47 -0.371389523350127
-93.75 40.75 -0.285282003361731
-97 32.48 -0.737513442063798
-115.5 40.2 0.138331977293579
-116.95 43.78 0.708780182362304
-90.88 32.35 -0.854489613712109
-98.38 44.88 1.61923213203876
-121.5 38.52 0.933721462088804
-97.53 45.33 2.03855075037646
-93.05 34.52 -0.112835572389615
-89.52 29.33 -2.4885727962275
-96.43 48.97 2.15164863214679
-117.07 34.13 0.164922242502203
-120.92 36.42 0.0463654144735928
-87.55 37.97 -0.372953170730525
-92.8 33.92 0.595844430313855
-123.22 47.42 -0.287008064471448
-93.5 32.17 -0.485941337430109
-74.8 42.42 -0.941126835654835
-123 38.5 0.601032451396006
-74.58 40.48 -0.530739008779079
-115.45 33.8 -0.572007214834351
-78.63 41.1 -0.990081500256334
-88.58 38.35 -0.0164704336185958
-70.92 42.83 2.11104343751156
-99.63 28.33 -0.648263522125242
-107.63 37.13 -0.556457846622933
-89.7 36.85 0.89993283745093
-97.17 42.17 0.464457460770422
-100.08 40.68 2.10843202809337
-82.33 33.55 -0.046241022557803
-88.45 46.75 -0.593179986056989
-89.65 42.6 0.122220662217488
-68.2 44.38 0.736084882060123
-107.88 38.48 -0.604260588958794
-82.48 39.93 -0.373266464481413
-93.22 37.02 -1.07177845532319
-109.8 48.5 -0.145543607596704
-81.05 29.18 0.0515462559286123
-81.87 26.6 0.607465610415952
-98.85 43.37 3.10061669315525
-96.5 42.15 0.986792754738517
-99.6 31.4 -1.37921066653632
-101.87 43.97 0.00727508788625794
-71.33 44.87 1.24997686776973
-111.42 40.5 -0.282242612533784
-103.18 43.83 1.93515624902227
-85.13 34.9 1.10484075189464
-73.75 43.23 -0.378152850520963
-78.88 34.05 0.288990591572212
-83.48 39.75 -0.144154114296222
-110.5 33.8 0.381695349865392
-75.62 40.8 -0.497797869835044
-122.82 46.02 -0.944710610169746
-98 48.02 1.00801252815689
-94.02 41.32 -0.842432274110295
-124.07 41.78 -0.342469640840004
-98.8 42.05 0.248860110600445
-109.25 45.92 1.1533996551417
-122.32 41.32 0.793008479846731
-90.35 45.13 -0.498811348137185
-103.78 42.42 1.65580319537532
-100.93 44.35 0.175925464978532
-99.92 40.48 1.42813006477796
-85.75 39.78 -0.951422702355626
-84.7 38.12 0.59292526648938
-76.92 41.25 0.0661903914435284
-84.52 34.1 -0.431203838195081
-100.25 32.5 0.944976428823847
-85.43 41.4 -0.766798491691827
-77.08 38.8 -0.547173779614637
-76.53 42.92 -2.71022340392838
-73.63 41.08 0.352810127121001
-116.93 44.08 0.104339439946322
-93.95 41.52 -0.583363508619545
-123.37 39.02 0.311570579105808
-120.65 37.8 0.0572889538931093
-120.67 38.33 0.239614684127456
-93.68 34.37 0.343105488980124
-107.23 39.57 0.208832953367218
-83.77 34.02 0.159985808256392
-123.5 45.05 -0.109582156620609
-81.08 34.37 -0.0125907680212491
-91.23 43.82 -0.48454220529782
-91.4 45.43 0.30769982525199
-121.1 42.43 1.07645147323068
-90.78 43.75 -1.46375039968145
-100.9 46.8 -0.127434505205465
-91.68 41.28 -0.418489790810154
-81.6 38.37 1.19175907293082
-95.37 35.12 -0.19523847346619
-88.83 36.97 1.15631243440022
-107.95 47.27 2.16837191557577
-99.9 36.72 0.987407749268367
-85.73 34.93 0.684390538803722
-108.2 43.65 -0.908112220143795
-115.47 40.68 0.232687212548114
-101.92 39.85 0.895868967983565
-105.43 35.9 -1.66563190374954
-84.67 39.05 0.69745506004876
-112.78 31.93 0.826780361652169
-89.87 37.72 -0.756710199785853
-119.55 47.32 0.177905261520586
-76.7 35.03 1.2861241702055
-103.2 40.62 1.76755861282083
-85.67 42.9 -1.81571732825021
-118.1 38.38 0.767682510178371
-90.92 43.57 -0.79063664679746
-92 39.48 -1.00802065273661
-78.83 41.02 -1.18756598472388
-98.18 28.45 -1.24986081921952
-102.37 30.13 -1.2912974528055
-99.2 47.15 2.63695960529502
-113.77 42.53 -1.37477203870315
-103.33 34.18 -0.562300101945513
-84.07 36.18 1.10079110863179
-112.63 37.27 0.378570223969524
-85.28 32.3 -0.775981925285136
-101.22 32.62 0.984021858005153
-81.43 36.7 1.15912262507392
-100.8 31.5 -0.845742005681757
-88.65 36.73 0.540055123455185
-116.43 35.05 -1.33050036504653
-120.05 38.7 0.715807451076986
-98.32 36.12 -0.142902928679915
-75.5 42.67 -1.00195252123509
-77.13 40.48 0.784991980156706
-112.33 39.38 -0.172847480237243
-71.12 44 0.770067586279592
-120.68 35.35 0.43645728106109
-86.55 31.1 -0.0639121490006999
-110.67 46 0.742617690550026
-121.73 46.78 0.0686664893444205
-89.7 32.72 0.17964178775291
-91.02 33.38 -1.31373713938807
-70.95 43.15 0.652874478146877
-104.72 47.1 0.879060792853773
